timestamp,price,signal,shares,cash,equity,position,trade_type,trade_pnl
6475,22009.75,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6476,21802.16,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6477,21705.44,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6478,21719.42,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6479,21702.94,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6480,21769.65,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6481,21769.66,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6482,21740.43,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6483,21738.93,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6484,21741.8,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6485,21688.54,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6486,21681.52,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6487,21641.58,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6488,21648.43,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6489,21669.38,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6490,21611.34,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6491,21703.76,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6492,21722.89,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6493,21648.57,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6494,21478.85,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6495,21469.46,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6496,21012.89,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6497,20854.93,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6498,20116.66,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6499,20213.61,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6500,20343.58,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6501,20362.22,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6502,20120.27,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6503,20111.01,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6504,20040.44,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6505,20052.07,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6506,19876.69,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6507,19990.1,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6508,19873.46,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6509,19953.58,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6510,19959.12,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6511,19853.12,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6512,19621.66,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6513,19760.78,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6514,19934.75,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6515,20184.92,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6516,19819.8,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6517,20004.96,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6518,20016.36,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6519,19930.48,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6520,19848.52,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6521,20024.32,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6522,19969.31,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6523,20076.64,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6524,20097.23,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6525,20150.69,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6526,20216.03,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6527,20586.75,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6528,20492.43,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6529,20393.88,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6530,20339.7,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6531,20391.39,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6532,20284.61,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6533,19850.81,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6534,20071.82,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6535,20092.78,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6536,20036.75,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6537,20086.07,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6538,20031.65,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6539,20078.23,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6540,20112.33,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6541,20061.98,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6542,20091.11,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6543,20246.92,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6544,20226.72,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6545,20220.96,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6546,20349.4,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6547,20353.91,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6548,20333.55,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6549,20455.73,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6550,20453.41,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6551,20419.33,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6552,20377.2,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6553,20376.46,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6554,20386.99,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6555,20354.68,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6556,20331.8,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6557,20346.71,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6558,20376.88,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6559,20382.18,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6560,20425.93,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6561,20445.43,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6562,20381.25,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6563,20383.95,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6564,20339.55,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6565,20358.96,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6566,20389.55,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6567,20785.52,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6568,21076.45,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6569,20779.54,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6570,21259.02,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6571,21272.4,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6572,21702.38,0,0.0,1230.007052725806,1230.007052725806,CASH,HOLD,0.0
6573,21997.11,1,0.05591675691605879,0.0,1230.007052725806,LONG,BUY,0.0
6574,22446.02,1,0.05591675691605879,0.0,1255.108644072994,LONG,HOLD,0.0
6575,22294.1,1,0.05591675691605879,0.0,1246.6137703623062,LONG,HOLD,0.0
6576,22182.01,1,0.05591675691605879,0.0,1240.346061079585,LONG,HOLD,0.0
6577,22231.62,1,0.05591675691605879,0.0,1243.1200913901907,LONG,HOLD,0.0
6578,22320.07,1,0.05591675691605879,0.0,1248.0659285394163,LONG,HOLD,0.0
6579,22397.11,1,0.05591675691605879,0.0,1252.3737554922295,LONG,HOLD,0.0
6580,22381.9,1,0.05591675691605879,0.0,1251.5232616195362,LONG,HOLD,0.0
6581,22458.72,1,0.05591675691605879,0.0,1255.8187868858279,LONG,HOLD,0.0
6582,22191.1,0,0.0,1240.8543443999522,1240.8543443999522,CASH,SELL,10.847291674146163
6583,21963.37,0,0.0,1240.8543443999522,1240.8543443999522,CASH,HOLD,0.0
6584,22124.51,0,0.0,1240.8543443999522,1240.8543443999522,CASH,HOLD,0.0
6585,22106.64,0,0.0,1240.8543443999522,1240.8543443999522,CASH,HOLD,0.0
6586,22130.32,0,0.0,1240.8543443999522,1240.8543443999522,CASH,HOLD,0.0
6587,22479.64,1,0.05519903096312718,0.0,1240.8543443999522,LONG,BUY,0.0
6588,23484.63,1,0.05519903096312718,0.0,1296.3288185275856,LONG,HOLD,0.0
6589,23981.72,1,0.05519903096312718,0.0,1323.7677048290464,LONG,HOLD,0.0
6590,23955.16,1,0.05519903096312718,0.0,1322.3016185666656,LONG,HOLD,0.0
6591,24109.1,1,0.05519903096312718,0.0,1330.7989573931293,LONG,HOLD,0.0
6592,24256.15,1,0.05519903096312718,0.0,1338.9159748962575,LONG,HOLD,0.0
6593,24279.91,1,0.05519903096312718,0.0,1340.2275038719413,LONG,HOLD,0.0
6594,24134.11,1,0.05519903096312718,0.0,1332.1794851575173,LONG,HOLD,0.0
6595,24085.04,1,0.05519903096312718,0.0,1329.4708687081566,LONG,HOLD,0.0
6596,24201.15,1,0.05519903096312718,0.0,1335.8800281932854,LONG,HOLD,0.0
6597,24113.48,1,0.05519903096312718,0.0,1331.040729148748,LONG,HOLD,0.0
6598,24166.31,0,0.0,1333.95689395453,1333.95689395453,CASH,SELL,93.10254955457776
6599,24402.53,1,0.05466469640461583,0.0,1333.95689395453,LONG,BUY,0.0
6600,24274.69,0,0.0,1326.968559166164,1326.968559166164,CASH,SELL,-6.988334788366046
6601,24374.2,0,0.0,1326.968559166164,1326.968559166164,CASH,HOLD,0.0
6602,24414.06,0,0.0,1326.968559166164,1326.968559166164,CASH,HOLD,0.0
6603,24317.8,0,0.0,1326.968559166164,1326.968559166164,CASH,HOLD,0.0
6604,24325.38,0,0.0,1326.968559166164,1326.968559166164,CASH,HOLD,0.0
6605,24247.64,0,0.0,1326.968559166164,1326.968559166164,CASH,HOLD,0.0
6606,24219.61,0,0.0,1326.968559166164,1326.968559166164,CASH,HOLD,0.0
6607,24280.22,0,0.0,1326.968559166164,1326.968559166164,CASH,HOLD,0.0
6608,24569.36,0,0.0,1326.968559166164,1326.968559166164,CASH,HOLD,0.0
6609,24743.04,0,0.0,1326.968559166164,1326.968559166164,CASH,HOLD,0.0
6610,25832.57,1,0.05136804271375879,0.0,1326.968559166164,LONG,BUY,0.0
6611,25759.64,1,0.05136804271375879,0.0,1323.2222878110495,LONG,HOLD,0.0
6612,25815.75,0,0.0,1326.1045486877185,1326.1045486877185,CASH,SELL,-0.8640104784453797
6613,25894.67,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6614,25867.21,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6615,25628.25,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6616,24990.18,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6617,25054.15,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6618,24570.06,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6619,24535.95,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6620,24698.39,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6621,24670.41,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6622,24720.06,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6623,24906.01,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6624,24827.89,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6625,24717.65,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6626,24799.9,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6627,24699.71,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6628,24781.98,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6629,24871.28,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6630,24754.7,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6631,24516.74,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6632,24538.14,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6633,24754.5,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6634,24808.12,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6635,24777.01,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6636,24706.61,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6637,24471.01,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6638,24104.69,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6639,24281.86,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6640,24409.25,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6641,24366.71,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6642,24318.56,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6643,24422.31,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6644,24361.12,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6645,24285.66,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6646,24202.64,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6647,24322.5,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6648,24362.64,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6649,24265.43,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6650,24262.65,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6651,24342.8,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6652,24568.74,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6653,24614.27,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6654,24581.1,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6655,24658.21,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6656,24930.23,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6657,24824.62,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6658,24720.18,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6659,24832.09,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6660,24846.64,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6661,24888.44,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6662,24780.79,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6663,24684.98,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6664,24790.77,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6665,24953.21,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6666,24696.87,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6667,24914.01,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6668,24981.59,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6669,24998.78,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6670,24918.14,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6671,25666.59,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6672,25580.16,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6673,25781.66,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6674,25722.04,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6675,25765.88,0,0.0,1326.1045486877185,1326.1045486877185,CASH,HOLD,0.0
6676,26142.14,1,0.05072670212491091,0.0,1326.1045486877185,LONG,BUY,0.0
6677,26058.45,1,0.05072670212491091,0.0,1321.8592309868848,LONG,HOLD,0.0
6678,25996.41,1,0.05072670212491091,0.0,1318.7121463870553,LONG,HOLD,0.0
6679,26240.16,1,0.05072670212491091,0.0,1331.0767800300023,LONG,HOLD,0.0
6680,26706.71,1,0.05072670212491091,0.0,1354.7433229063795,LONG,HOLD,0.0
6681,26918.73,1,0.05072670212491091,0.0,1365.4983982909032,LONG,HOLD,0.0
6682,26631.94,1,0.05072670212491091,0.0,1350.9504873884998,LONG,HOLD,0.0
6683,26453.89,1,0.05072670212491091,0.0,1341.9185980751595,LONG,HOLD,0.0
6684,26283.0,0,0.0,1333.2499119490335,1333.2499119490335,CASH,SELL,7.145363261314969
6685,26421.34,0,0.0,1333.2499119490335,1333.2499119490335,CASH,HOLD,0.0
6686,26393.98,0,0.0,1333.2499119490335,1333.2499119490335,CASH,HOLD,0.0
6687,26487.79,0,0.0,1333.2499119490335,1333.2499119490335,CASH,HOLD,0.0
6688,26617.57,0,0.0,1333.2499119490335,1333.2499119490335,CASH,HOLD,0.0
6689,26834.87,1,0.04968348689406856,0.0,1333.2499119490335,LONG,BUY,0.0
6690,26769.59,0,0.0,1330.0065739245888,1330.0065739245888,CASH,SELL,-3.2433380244447108
6691,27094.27,1,0.04908811250218547,0.0,1330.0065739245888,LONG,BUY,0.0
6692,27513.31,1,0.04908811250218547,0.0,1350.5764565875045,LONG,HOLD,0.0
6693,27395.13,1,0.04908811250218547,0.0,1344.7752234519962,LONG,HOLD,0.0
6694,27627.51,1,0.04908811250218547,0.0,1356.182319035254,LONG,HOLD,0.0
6695,27329.78,1,0.04908811250218547,0.0,1341.5673152999784,LONG,HOLD,0.0
6696,27290.98,0,0.0,1339.6626965348935,1339.6626965348935,CASH,SELL,9.656122610304692
6697,27307.54,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6698,27331.24,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6699,27578.05,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6700,27505.28,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6701,27359.89,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6702,27217.57,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6703,27398.26,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6704,27465.19,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6705,27443.09,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6706,27503.25,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6707,27414.93,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6708,27525.56,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6709,27226.23,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6710,27343.98,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6711,27307.07,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6712,27319.7,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6713,27329.83,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6714,27317.96,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6715,27189.87,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6716,26910.45,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6717,26907.49,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6718,27077.54,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6719,27104.91,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6720,27116.07,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6721,27198.71,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6722,27142.0,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6723,27060.08,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6724,26934.96,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6725,26974.81,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6726,26982.58,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6727,27043.27,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6728,27052.8,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6729,27160.98,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6730,27246.96,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6731,27178.27,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6732,27327.72,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6733,27546.62,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6734,27923.37,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6735,27897.98,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6736,28303.69,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6737,28255.87,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6738,27889.22,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6739,27975.77,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6740,28112.88,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6741,27972.87,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6742,27825.47,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6743,27675.84,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6744,27434.91,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6745,27269.17,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6746,27437.0,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6747,27519.97,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6748,27628.5,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6749,28183.13,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6750,28313.85,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6751,28198.04,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6752,28101.4,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6753,28188.93,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6754,28224.99,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6755,27822.73,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6756,28055.89,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6757,27694.46,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6758,27553.81,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6759,27626.96,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6760,27980.02,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6761,27785.1,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6762,28001.0,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6763,27996.09,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6764,27952.2,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6765,27717.01,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6766,27850.21,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6767,27875.65,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6768,27779.74,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6769,27787.29,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6770,27906.81,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6771,27801.41,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6772,27637.01,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6773,27505.25,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6774,27646.65,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6775,27929.23,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6776,27962.2,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6777,28040.13,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6778,28188.92,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6779,28037.9,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6780,27887.98,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6781,28041.06,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6782,28343.92,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6783,27988.69,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6784,28128.77,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6785,28126.84,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6786,28077.28,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6787,27997.84,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
6788,28031.17,0,0.0,1339.6626965348935,1339.6626965348935,CASH,HOLD,0.0
